Wavelength;Abs_001;Std.Dev_001;Abs_002;Std.Dev_002;Abs_004;Std.Dev_004;Abs_006;Std.Dev_006;Abs_008;Std.Dev_008;Abs_01;Std.Dev_01;Abs_03;Std.Dev_03;Abs_05;Std.Dev_05;Abs_08;Std.Dev_08;Abs_1;Std.Dev_1;Abs_2;Std.Dev_2;Abs_4;Std.Dev_4;Abs_6;Std.Dev_6;Abs_8;Std.Dev_8;Abs_acida;Std.Dev_acida;Abs_basica;Std.Dev_basica
454;0,249715;2,22E-04;0,272083;1,64E-04;0,271423;1,71E-04;0,260182;2,18E-04;0,275573;2,05E-04;0,249818;2,46E-04;0,245419;1,22E-04;0,262186;2,94E-04;0,255006;2,02E-04;0,27324;1,84E-04;0,225538;1,47E-04;0,221604;1,71E-04;0,20741;1,48E-04;0,185876;1,36E-04;0,413024;2,61E-04;5,80E-02;1,58E-04
455;0,248758;2,90E-04;0,270757;1,60E-04;0,270086;2,27E-04;0,258874;1,81E-04;0,274446;1,93E-04;0,248563;2,55E-04;0,244722;1,46E-04;0,261124;2,07E-04;0,254053;1,60E-04;0,271751;1,50E-04;0,224707;1,54E-04;0,220889;1,69E-04;0,206899;1,61E-04;0,185064;1,87E-04;0,411027;2,27E-04;5,79E-02;1,40E-04
456;0,247501;1,71E-04;0,26959;1,81E-04;0,269065;2,13E-04;0,257722;1,65E-04;0,273643;1,84E-04;0,24738;2,27E-04;0,243402;1,87E-04;0,259764;1,54E-04;0,253112;1,51E-04;0,270845;2,08E-04;0,223753;1,44E-04;0,21977;1,37E-04;0,2061;2,12E-04;0,184588;1,97E-04;0,408998;2,24E-04;5,79E-02;1,24E-04
457;0,246267;1,46E-04;0,267868;1,45E-04;0,267563;2,55E-04;0,256961;1,81E-04;0,272031;1,65E-04;0,24619;1,66E-04;0,241971;2,25E-04;0,258384;1,64E-04;0,251311;1,62E-04;0,269089;2,01E-04;0,222745;1,77E-04;0,219138;1,42E-04;0,205054;2,07E-04;0,183474;1,58E-04;0,40735;1,81E-04;5,80E-02;9,55E-05
458;0,244839;1,41E-04;0,266719;2,00E-04;0,265765;2,76E-04;0,255351;2,51E-04;0,270055;2,28E-04;0,244702;2,11E-04;0,2409;1,71E-04;0,257007;2,16E-04;0,250064;1,87E-04;0,267649;1,67E-04;0,221477;1,90E-04;0,21777;2,18E-04;0,204195;2,02E-04;0,182748;2,34E-04;0,404094;2,03E-04;5,79E-02;1,24E-04
459;0,243561;1,41E-04;0,265118;1,94E-04;0,263983;2,00E-04;0,253397;2,80E-04;0,268652;3,15E-04;0,243288;2,03E-04;0,239392;1,40E-04;0,255107;2,01E-04;0,248622;1,52E-04;0,265722;1,46E-04;0,220161;1,78E-04;0,216767;1,65E-04;0,202701;1,61E-04;0,181863;2,39E-04;0,40134;1,70E-04;5,79E-02;1,20E-04
460;0,241591;1,65E-04;0,263421;2,02E-04;0,262298;1,82E-04;0,251729;1,67E-04;0,266478;2,28E-04;0,241602;1,28E-04;0,237791;1,51E-04;0,253645;1,56E-04;0,247003;1,88E-04;0,264619;1,50E-04;0,218606;1,52E-04;0,215122;9,95E-05;0,201838;1,73E-04;0,181221;2,09E-04;0,398255;2,52E-04;5,83E-02;1,29E-04
461;0,240669;1,98E-04;0,261419;1,59E-04;0,261047;1,78E-04;0,249837;1,94E-04;0,265302;1,97E-04;0,24023;1,81E-04;0,235949;2,18E-04;0,251644;1,65E-04;0,245546;2,25E-04;0,262901;1,84E-04;0,217936;1,49E-04;0,213777;2,36E-04;0,200577;1,97E-04;0,17989;1,98E-04;0,394871;2,29E-04;5,83E-02;1,53E-04
462;0,23862;1,60E-04;0,259877;2,08E-04;0,258934;1,25E-04;0,249094;1,75E-04;0,263307;2,18E-04;0,23883;2,46E-04;0,234788;1,87E-04;0,250504;1,50E-04;0,243799;1,79E-04;0,261277;1,81E-04;0,216667;1,32E-04;0,212975;1,89E-04;0,199718;1,80E-04;0,178937;2,25E-04;0,392636;2,26E-04;5,93E-02;1,33E-04
463;0,237175;1,52E-04;0,258291;1,82E-04;0,257742;1,67E-04;0,248839;1,85E-04;0,261507;1,62E-04;0,237777;2,15E-04;0,233788;2,20E-04;0,249009;1,40E-04;0,242358;1,42E-04;0,259875;1,43E-04;0,216476;1,51E-04;0,212535;1,46E-04;0,198842;1,46E-04;0,178298;1,87E-04;0,389954;2,39E-04;6,01E-02;1,43E-04
464;0,235355;1,95E-04;0,256313;1,71E-04;0,255951;1,59E-04;0,247018;2,08E-04;0,259449;1,46E-04;0,235814;2,02E-04;0,23176;1,99E-04;0,247169;1,89E-04;0,24065;2,01E-04;0,257708;1,15E-04;0,214132;1,44E-04;0,211312;1,07E-04;0,1981;1,39E-04;0,177175;1,22E-04;0,386305;1,54E-04;6,05E-02;1,40E-04
465;0,233734;1,91E-04;0,254294;1,77E-04;0,2535;1,75E-04;0,244337;1,57E-04;0,257717;1,33E-04;0,233714;1,63E-04;0,230095;1,34E-04;0,245226;1,93E-04;0,238663;1,92E-04;0,255337;1,44E-04;0,212975;1,24E-04;0,209978;1,09E-04;0,196857;1,84E-04;0,176606;1,56E-04;0,382088;1,93E-04;6,10E-02;1,55E-04
466;0,23157;2,00E-04;0,251928;1,79E-04;0,251196;1,89E-04;0,241661;2,06E-04;0,255619;1,85E-04;0,231776;1,71E-04;0,227953;1,77E-04;0,243246;1,55E-04;0,236836;2,38E-04;0,253157;1,59E-04;0,211047;1,62E-04;0,207754;1,81E-04;0,195317;1,52E-04;0,175641;1,73E-04;0,377335;2,76E-04;6,13E-02;1,45E-04
467;0,229638;2,63E-04;0,249821;1,99E-04;0,249109;1,67E-04;0,240005;1,98E-04;0,253537;2,46E-04;0,230128;2,04E-04;0,226427;2,24E-04;0,241234;1,98E-04;0,235318;2,38E-04;0,250758;1,65E-04;0,210363;1,89E-04;0,207055;2,51E-04;0,193961;1,70E-04;0,17465;1,80E-04;0,373654;3,02E-04;6,25E-02;1,44E-04
468;0,227916;3,21E-04;0,247588;2,31E-04;0,246904;2,00E-04;0,238206;2,96E-04;0,251842;2,93E-04;0,228192;2,82E-04;0,224691;2,42E-04;0,239205;2,94E-04;0,233427;1,97E-04;0,248975;2,00E-04;0,208801;2,12E-04;0,206191;2,19E-04;0,193427;2,07E-04;0,174266;1,96E-04;0,369804;3,72E-04;6,33E-02;1,85E-04
469;0,225624;2,52E-04;0,245214;2,08E-04;0,244618;1,98E-04;0,235443;2,33E-04;0,249527;2,51E-04;0,22598;2,19E-04;0,222602;2,47E-04;0,237057;2,07E-04;0,231158;1,79E-04;0,246751;1,81E-04;0,20708;2,39E-04;0,204011;1,86E-04;0,191807;2,28E-04;0,173429;1,85E-04;0,364984;2,75E-04;6,43E-02;1,79E-04
470;0,223327;1,20E-04;0,24301;1,76E-04;0,242477;2,33E-04;0,233837;1,83E-04;0,246859;1,67E-04;0,22415;1,75E-04;0,220559;1,54E-04;0,235078;1,29E-04;0,228915;1,56E-04;0,244505;1,63E-04;0,205443;1,56E-04;0,202913;1,36E-04;0,190839;1,33E-04;0,171903;1,70E-04;0,36079;2,01E-04;6,55E-02;1,59E-04
471;0,221286;1,48E-04;0,240994;1,78E-04;0,240482;2,64E-04;0,232394;1,75E-04;0,244966;1,55E-04;0,22246;1,15E-04;0,219005;1,14E-04;0,233195;1,64E-04;0,227268;1,59E-04;0,242157;1,74E-04;0,20455;1,78E-04;0,202294;1,41E-04;0,189602;1,80E-04;0,171148;1,60E-04;0,357105;2,53E-04;6,69E-02;1,53E-04
472;0,219192;1,44E-04;0,238575;1,78E-04;0,237976;2,67E-04;0,230779;1,54E-04;0,242677;1,56E-04;0,220508;1,88E-04;0,217422;1,65E-04;0,231256;1,83E-04;0,225078;1,57E-04;0,239962;1,64E-04;0,203075;1,85E-04;0,201805;1,29E-04;0,18881;2,04E-04;0,170441;1,59E-04;0,353324;2,44E-04;6,82E-02;1,67E-04
473;0,217597;1,63E-04;0,236019;2,03E-04;0,235759;1,66E-04;0,228449;2,02E-04;0,240322;1,37E-04;0,218191;3,12E-04;0,215258;2,38E-04;0,228997;1,88E-04;0,223131;1,96E-04;0,237735;1,96E-04;0,201475;1,54E-04;0,199765;2,07E-04;0,187542;1,76E-04;0,169468;1,77E-04;0,348189;1,88E-04;6,93E-02;1,37E-04
474;0,214962;1,56E-04;0,23359;1,70E-04;0,233174;1,41E-04;0,225605;2,08E-04;0,238148;1,15E-04;0,21598;2,27E-04;0,212956;1,95E-04;0,226655;2,03E-04;0,220594;2,41E-04;0,235116;1,46E-04;0,199677;1,49E-04;0,198663;1,68E-04;0,186251;1,86E-04;0,168142;1,51E-04;0,343446;1,56E-04;7,06E-02;1,36E-04
475;0,212957;1,11E-04;0,230983;2,18E-04;0,231023;1,49E-04;0,223862;1,54E-04;0,235403;1,42E-04;0,213954;1,23E-04;0,211065;1,74E-04;0,224234;1,72E-04;0,218483;1,88E-04;0,232851;1,51E-04;0,19813;1,41E-04;0,197124;1,50E-04;0,185452;1,82E-04;0,167372;1,49E-04;0,338337;1,77E-04;7,17E-02;1,40E-04
476;0,210286;1,85E-04;0,227993;1,63E-04;0,228;1,92E-04;0,221471;1,31E-04;0,23279;1,88E-04;0,211483;1,09E-04;0,208851;1,54E-04;0,221773;2,03E-04;0,216406;1,78E-04;0,22995;1,41E-04;0,196449;1,71E-04;0,195925;2,04E-04;0,183821;1,70E-04;0,166352;1,71E-04;0,333528;1,91E-04;7,31E-02;1,77E-04
477;0,207919;1,50E-04;0,22577;1,54E-04;0,225469;1,95E-04;0,218982;1,37E-04;0,230485;1,71E-04;0,20947;1,42E-04;0,206968;1,88E-04;0,219742;1,70E-04;0,214156;1,56E-04;0,227999;1,67E-04;0,194578;2,46E-04;0,194712;1,41E-04;0,182586;1,49E-04;0,165718;1,13E-04;0,32865;2,11E-04;7,49E-02;1,36E-04
478;0,205718;1,79E-04;0,222963;1,65E-04;0,223058;2,23E-04;0,216817;1,90E-04;0,227854;1,78E-04;0,207028;1,85E-04;0,204691;1,76E-04;0,217331;1,99E-04;0,211693;1,93E-04;0,224771;1,58E-04;0,193423;2,12E-04;0,193202;1,77E-04;0,181531;2,00E-04;0,164468;1,48E-04;0,323144;1,98E-04;7,61E-02;1,37E-04
479;0,203223;1,66E-04;0,220263;1,84E-04;0,220254;1,87E-04;0,214531;1,83E-04;0,225482;1,70E-04;0,204914;1,98E-04;0,202515;1,91E-04;0,215063;1,94E-04;0,209425;2,10E-04;0,222474;1,50E-04;0,191554;1,98E-04;0,192358;1,59E-04;0,180558;1,80E-04;0,163985;1,80E-04;0,318304;2,12E-04;7,80E-02;1,39E-04
480;0,200852;1,62E-04;0,218078;1,36E-04;0,218036;1,56E-04;0,212345;1,18E-04;0,223199;1,90E-04;0,20273;1,68E-04;0,200972;1,85E-04;0,212679;1,75E-04;0,207397;1,42E-04;0,220266;1,44E-04;0,190459;1,29E-04;0,19117;1,02E-04;0,179585;1,84E-04;0,163247;1,87E-04;0,313284;1,66E-04;7,96E-02;1,14E-04
481;0,198703;1,31E-04;0,215663;1,33E-04;0,215437;1,54E-04;0,209879;9,69E-05;0,220598;1,59E-04;0,200635;1,23E-04;0,198909;1,17E-04;0,210633;1,17E-04;0,20514;1,19E-04;0,217513;9,44E-05;0,188843;1,06E-04;0,190207;9,60E-05;0,178644;1,11E-04;0,162628;1,71E-04;0,307978;1,27E-04;8,14E-02;1,07E-04
482;0,196286;9,68E-05;0,21286;1,32E-04;0,212818;1,58E-04;0,207478;7,94E-05;0,218147;1,54E-04;0,198262;8,61E-05;0,196624;1,17E-04;0,208067;1,04E-04;0,202794;8,22E-05;0,214823;7,93E-05;0,187077;1,26E-04;0,188483;8,71E-05;0,177313;7,67E-05;0,161577;1,25E-04;0,302657;1,18E-04;8,31E-02;8,04E-05
483;0,193682;5,99E-05;0,210025;1,14E-04;0,210095;1,21E-04;0,205182;6,88E-05;0,21524;1,38E-04;0,196085;6,66E-05;0,194361;1,06E-04;0,205706;8,96E-05;0,200525;8,08E-05;0,212258;6,45E-05;0,185651;1,13E-04;0,187478;8,67E-05;0,176233;9,49E-05;0,160563;9,48E-05;0,297216;7,21E-05;8,51E-02;6,79E-05
484;0,191342;5,87E-05;0,207461;9,06E-05;0,207795;8,87E-05;0,204143;6,65E-05;0,212201;9,57E-05;0,194287;5,49E-05;0,192382;9,11E-05;0,203661;8,76E-05;0,198173;6,52E-05;0,21014;5,20E-05;0,184869;8,76E-05;0,187332;7,25E-05;0,175482;1,06E-04;0,159399;7,42E-05;0,292617;5,61E-05;8,80E-02;5,92E-05
485;0,189497;3,60E-05;0,205517;6,01E-05;0,205834;6,05E-05;0,204307;6,19E-05;0,209386;1,18E-04;0,192416;4,21E-05;0,190513;8,77E-05;0,201469;8,00E-05;0,195383;4,62E-05;0,207548;4,09E-05;0,183706;5,96E-05;0,188013;5,44E-05;0,174681;9,89E-05;0,157625;5,86E-05;0,288727;7,95E-05;8,96E-02;5,07E-05
486;0,187583;5,38E-05;0,203424;7,75E-05;0,203017;8,29E-05;0,19912;6,68E-05;0,207852;1,42E-04;0,189284;6,06E-05;0,188804;7,84E-05;0,199298;8,55E-05;0,193752;7,75E-05;0,204646;6,80E-05;0,180714;5,65E-05;0,184855;6,12E-05;0,173967;1,08E-04;0,158616;8,20E-05;0,282529;9,93E-05;9,05E-02;6,32E-05
487;0,183715;7,19E-05;0,199328;1,31E-04;0,198584;9,80E-05;0,191937;6,15E-05;0,205008;1,02E-04;0,185787;5,99E-05;0,185309;5,63E-05;0,195383;7,74E-05;0,191188;1,01E-04;0,20131;8,59E-05;0,177972;5,64E-05;0,180335;5,68E-05;0,171579;1,06E-04;0,158471;8,56E-05;0,273943;6,54E-05;9,08E-02;6,27E-05
488;0,18107;9,39E-05;0,196128;1,68E-04;0,195964;1,03E-04;0,190601;5,85E-05;0,202158;6,48E-05;0,184055;5,90E-05;0,183022;4,73E-05;0,192984;6,97E-05;0,188612;7,78E-05;0,198888;7,79E-05;0,177102;7,18E-05;0,179738;4,88E-05;0,170166;8,50E-05;0,156825;9,01E-05;0,268435;5,10E-05;9,31E-02;6,16E-05
489;0,179207;6,20E-05;0,19396;1,17E-04;0,194116;1,01E-04;0,190241;5,65E-05;0,200072;7,62E-05;0,182526;7,38E-05;0,181597;4,82E-05;0,191368;8,84E-05;0,186707;7,63E-05;0,196543;8,01E-05;0,176316;7,98E-05;0,179879;5,26E-05;0,169591;7,77E-05;0,156055;1,14E-04;0,264064;7,42E-05;9,63E-02;5,58E-05
490;0,177097;8,18E-05;0,191427;9,26E-05;0,191711;6,52E-05;0,188152;7,61E-05;0,197861;7,44E-05;0,180182;6,71E-05;0,179829;6,19E-05;0,189214;5,50E-05;0,184447;9,86E-05;0,194145;5,43E-05;0,175038;7,50E-05;0,178972;3,89E-05;0,168943;5,59E-05;0,155638;1,05E-04;0,258606;1,27E-04;9,87E-02;6,94E-05
491;0,174871;6,69E-05;0,189037;1,17E-04;0,189145;9,07E-05;0,18578;1,12E-04;0,195642;8,26E-05;0,178113;8,16E-05;0,178008;1,13E-04;0,186959;5,70E-05;0,182433;8,14E-05;0,191813;9,46E-05;0,173697;9,12E-05;0,177927;5,65E-05;0,168186;6,98E-05;0,155203;1,43E-04;0,25312;1,11E-04;0,101078;8,09E-05
492;0,172443;7,72E-05;0,186197;1,61E-04;0,186399;1,11E-04;0,183432;1,17E-04;0,192994;1,49E-04;0,175739;1,26E-04;0,17574;1,62E-04;0,184512;9,33E-05;0,180092;9,69E-05;0,189064;1,66E-04;0,172133;8,96E-05;0,176751;9,61E-05;0,167093;9,28E-05;0,154471;1,83E-04;0,24762;1,63E-04;0,103229;8,93E-05
493;0,170329;1,14E-04;0,183578;1,46E-04;0,184111;1,20E-04;0,181227;1,85E-04;0,190576;2,13E-04;0,173697;1,54E-04;0,173891;1,32E-04;0,182251;1,25E-04;0,178071;1,39E-04;0,186802;1,70E-04;0,170705;1,23E-04;0,175694;1,52E-04;0,166288;1,23E-04;0,153899;1,40E-04;0,242172;2,10E-04;0,105725;1,31E-04
494;0,167974;9,08E-05;0,181211;8,54E-05;0,18153;1,27E-04;0,17869;1,58E-04;0,188123;1,58E-04;0,171435;1,05E-04;0,172064;1,34E-04;0,180387;1,37E-04;0,175925;1,04E-04;0,184386;1,05E-04;0,169253;1,28E-04;0,174544;1,35E-04;0,165807;1,34E-04;0,153585;1,04E-04;0,236431;1,77E-04;0,108094;1,22E-04
495;0,16567;9,88E-05;0,178518;1,00E-04;0,178942;1,63E-04;0,176524;9,42E-05;0,185889;1,43E-04;0,16954;1,17E-04;0,170083;1,26E-04;0,177931;1,05E-04;0,173837;1,36E-04;0,18178;9,92E-05;0,168168;9,85E-05;0,173867;9,65E-05;0,16483;1,07E-04;0,152892;1,07E-04;0,23119;1,31E-04;0,110373;1,02E-04
496;0,163393;1,02E-04;0,176098;1,16E-04;0,176595;1,27E-04;0,174759;7,20E-05;0,183489;9,98E-05;0,16736;2,02E-04;0,16827;1,35E-04;0,175869;9,71E-05;0,17157;1,14E-04;0,179495;1,45E-04;0,166873;1,01E-04;0,173056;1,11E-04;0,164348;1,38E-04;0,152373;1,25E-04;0,22577;1,44E-04;0,112965;8,30E-05
497;0,161288;1,10E-04;0,17356;9,79E-05;0,174232;1,11E-04;0,171726;8,60E-05;0,18149;1,03E-04;0,165224;1,53E-04;0,166421;1,58E-04;0,173751;1,13E-04;0,169791;1,07E-04;0,177201;1,74E-04;0,165514;1,04E-04;0,171656;9,79E-05;0,163652;9,79E-05;0,152402;1,07E-04;0,220035;1,40E-04;0,115375;8,49E-05
498;0,159155;8,69E-05;0,171236;1,12E-04;0,171963;1,01E-04;0,170127;8,39E-05;0,179166;1,17E-04;0,163458;8,55E-05;0,164743;1,82E-04;0,171636;1,01E-04;0,167693;1,16E-04;0,175097;1,20E-04;0,164662;9,89E-05;0,171423;1,16E-04;0,162961;8,23E-05;0,15175;8,37E-05;0,215222;1,51E-04;0,118198;6,55E-05
499;0,157148;9,16E-05;0,168904;1,08E-04;0,169732;1,33E-04;0,167982;1,04E-04;0,176746;1,08E-04;0,161397;8,55E-05;0,162834;1,22E-04;0,169672;1,07E-04;0,165806;8,66E-05;0,172678;1,25E-04;0,163615;1,57E-04;0,170373;9,24E-05;0,162473;8,89E-05;0,151453;1,20E-04;0,209762;1,22E-04;0,120865;7,70E-05
500;0,155103;1,27E-04;0,166631;1,08E-04;0,167429;1,02E-04;0,165794;8,46E-05;0,174755;1,07E-04;0,159665;1,19E-04;0,161295;9,20E-05;0,167891;1,32E-04;0,164136;9,36E-05;0,1707;9,27E-05;0,162582;1,01E-04;0,169716;1,00E-04;0,161987;9,35E-05;0,15136;1,58E-04;0,204428;9,08E-05;0,123632;8,34E-05
501;0,153312;1,07E-04;0,164666;1,16E-04;0,165437;1,05E-04;0,164201;6,64E-05;0,17291;1,03E-04;0,157997;9,60E-05;0,159928;1,27E-04;0,166077;9,00E-05;0,162228;8,79E-05;0,168656;1,16E-04;0,161547;1,04E-04;0,169372;7,34E-05;0,161664;9,21E-05;0,151144;1,38E-04;0,199314;1,16E-04;0,126538;7,87E-05
502;0,15151;1,12E-04;0,162385;1,16E-04;0,163232;1,39E-04;0,162049;1,23E-04;0,170782;1,26E-04;0,155986;1,07E-04;0,158194;1,27E-04;0,164223;1,22E-04;0,160371;1,08E-04;0,166501;1,51E-04;0,160517;1,14E-04;0,168659;9,93E-05;0,161266;1,32E-04;0,151328;1,34E-04;0,194021;1,33E-04;0,129344;1,17E-04
503;0,149665;1,11E-04;0,160608;1,24E-04;0,161413;1,32E-04;0,16003;1,50E-04;0,169045;1,44E-04;0,154316;1,12E-04;0,156969;1,45E-04;0,162503;1,37E-04;0,15904;9,44E-05;0,164646;1,43E-04;0,159857;1,11E-04;0,168114;9,84E-05;0,160922;1,54E-04;0,151175;1,38E-04;0,18876;1,51E-04;0,132298;1,30E-04
504;0,14766;9,95E-05;0,158099;1,68E-04;0,159032;8,76E-05;0,157902;9,69E-05;0,16721;1,06E-04;0,152653;1,01E-04;0,155485;1,24E-04;0,160679;9,08E-05;0,157147;9,24E-05;0,162443;9,57E-05;0,158861;7,75E-05;0,167444;8,24E-05;0,160551;8,56E-05;0,151326;9,58E-05;0,183679;1,14E-04;0,135252;9,49E-05
505;0,145898;1,19E-04;0,156212;1,41E-04;0,157319;1,03E-04;0,156535;1,04E-04;0,165473;1,70E-04;0,151179;1,19E-04;0,154204;1,04E-04;0,159134;1,28E-04;0,155571;1,18E-04;0,160861;8,79E-05;0,158204;7,46E-05;0,167315;1,18E-04;0,160264;8,23E-05;0,151245;1,03E-04;0,178725;1,61E-04;0,138214;1,03E-04
506;0,144356;9,56E-05;0,154329;1,48E-04;0,155413;9,60E-05;0,154706;1,06E-04;0,163764;1,34E-04;0,14946;8,87E-05;0,152824;1,09E-04;0,157517;1,08E-04;0,15432;1,20E-04;0,158897;1,12E-04;0,15739;7,13E-05;0,167178;1,27E-04;0,160201;1,03E-04;0,151454;1,28E-04;0,173658;1,23E-04;0,141429;9,82E-05
507;0,142648;9,14E-05;0,152326;1,67E-04;0,153414;1,20E-04;0,152749;1,10E-04;0,162305;1,02E-04;0,148047;1,12E-04;0,151744;1,07E-04;0,156284;9,80E-05;0,152833;1,20E-04;0,157418;1,64E-04;0,156702;9,52E-05;0,16653;1,29E-04;0,160219;1,37E-04;0,151831;1,43E-04;0,168818;1,32E-04;0,14461;1,13E-04
508;0,141006;1,04E-04;0,150612;1,16E-04;0,15191;1,47E-04;0,151498;1,14E-04;0,160574;1,31E-04;0,146877;1,17E-04;0,150351;1,08E-04;0,154881;1,21E-04;0,151453;1,11E-04;0,155614;1,09E-04;0,156707;1,33E-04;0,166787;1,22E-04;0,160254;1,53E-04;0,151803;1,70E-04;0,164161;1,17E-04;0,147943;1,71E-04
509;0,139708;1,07E-04;0,148946;9,97E-05;0,150247;1,22E-04;0,149824;9,17E-05;0,159185;1,29E-04;0,145521;1,22E-04;0,149529;1,00E-04;0,153516;1,40E-04;0,150192;8,26E-05;0,15413;7,75E-05;0,156078;9,18E-05;0,166522;1,25E-04;0,160467;1,17E-04;0,152589;1,31E-04;0,159344;1,25E-04;0,151417;1,31E-04
510;0,138126;1,19E-04;0,147168;8,72E-05;0,148573;1,33E-04;0,148405;1,22E-04;0,157553;1,09E-04;0,144103;8,76E-05;0,14831;1,02E-04;0,15212;1,21E-04;0,148936;8,73E-05;0,152495;1,20E-04;0,155527;9,09E-05;0,166474;8,08E-05;0,160501;1,33E-04;0,152548;1,37E-04;0,154449;1,15E-04;0,15473;8,82E-05
511;0,137068;1,24E-04;0,14575;1,23E-04;0,147128;1,42E-04;0,147062;1,11E-04;0,156451;1,69E-04;0,143021;1,23E-04;0,147373;1,17E-04;0,151003;1,06E-04;0,147918;1,31E-04;0,151175;1,37E-04;0,155391;1,31E-04;0,166583;1,01E-04;0,160893;1,26E-04;0,153242;1,25E-04;0,149991;1,15E-04;0,158339;1,08E-04
512;0,135747;1,08E-04;0,144245;1,18E-04;0,145757;1,17E-04;0,145803;9,40E-05;0,155026;1,32E-04;0,141757;1,32E-04;0,146544;1,47E-04;0,149853;1,17E-04;0,146679;1,12E-04;0,14965;1,14E-04;0,155048;1,20E-04;0,166685;1,07E-04;0,161103;1,18E-04;0,153583;1,34E-04;0,145293;1,26E-04;0,161717;1,06E-04
513;0,134367;8,64E-05;0,142605;1,02E-04;0,144383;9,85E-05;0,144594;9,95E-05;0,153548;9,12E-05;0,140643;9,96E-05;0,145686;1,36E-04;0,148729;1,35E-04;0,14581;9,22E-05;0,148435;1,15E-04;0,154855;1,14E-04;0,166962;1,38E-04;0,161226;1,40E-04;0,154088;1,84E-04;0,141043;9,47E-05;0,165505;9,88E-05
514;0,133482;9,93E-05;0,141438;1,11E-04;0,143154;1,17E-04;0,143412;1,54E-04;0,152628;1,23E-04;0,139796;1,28E-04;0,145147;1,48E-04;0,147985;1,32E-04;0,145039;1,16E-04;0,147423;1,47E-04;0,154917;1,27E-04;0,167203;1,32E-04;0,161894;1,19E-04;0,155087;1,36E-04;0,136786;1,14E-04;0,169385;1,24E-04
515;0,132301;9,78E-05;0,140086;1,14E-04;0,141943;1,33E-04;0,142578;9,12E-05;0,151588;1,01E-04;0,13894;8,98E-05;0,14447;1,11E-04;0,147147;1,04E-04;0,144281;8,15E-05;0,146181;1,18E-04;0,154889;7,84E-05;0,167757;8,25E-05;0,16239;7,98E-05;0,155698;1,26E-04;0,132693;1,19E-04;0,173289;1,48E-04
516;0,131531;1,01E-04;0,138995;1,09E-04;0,141071;1,24E-04;0,141771;9,19E-05;0,150823;1,09E-04;0,138518;7,97E-05;0,144178;1,01E-04;0,146387;1,05E-04;0,143585;1,02E-04;0,145394;7,48E-05;0,155172;6,86E-05;0,168102;9,81E-05;0,163012;8,52E-05;0,156712;1,30E-04;0,128603;1,32E-04;0,17738;9,66E-05
517;0,130632;1,32E-04;0,137943;1,37E-04;0,139965;8,99E-05;0,140674;1,41E-04;0,149967;1,14E-04;0,137464;1,27E-04;0,143852;1,32E-04;0,145777;7,70E-05;0,142971;8,73E-05;0,144362;7,86E-05;0,155355;6,69E-05;0,169051;1,14E-04;0,163832;7,69E-05;0,157578;1,17E-04;0,124395;9,14E-05;0,18119;9,92E-05
518;0,129894;8,45E-05;0,137131;9,17E-05;0,138962;1,15E-04;0,1402;7,77E-05;0,149189;8,58E-05;0,136993;8,89E-05;0,143474;8,28E-05;0,145114;9,04E-05;0,142309;1,53E-04;0,143707;1,13E-04;0,155562;7,97E-05;0,169682;6,85E-05;0,164647;9,29E-05;0,158638;9,32E-05;0,120546;7,87E-05;0,185199;9,80E-05
519;0,128999;1,11E-04;0,135893;9,43E-05;0,138274;1,19E-04;0,1394;5,98E-05;0,148427;6,99E-05;0,136386;1,10E-04;0,143016;7,48E-05;0,144597;8,43E-05;0,141834;1,29E-04;0,142898;8,12E-05;0,155939;1,08E-04;0,170556;6,04E-05;0,165359;6,83E-05;0,159557;1,06E-04;0,116487;1,13E-04;0,189402;7,11E-05
520;0,128409;8,73E-05;0,135217;1,20E-04;0,137289;1,21E-04;0,138433;7,44E-05;0,14801;8,53E-05;0,135784;1,24E-04;0,142737;1,04E-04;0,144121;9,62E-05;0,141516;8,96E-05;0,142224;7,93E-05;0,156228;8,45E-05;0,171206;7,09E-05;0,166222;6,26E-05;0,160763;1,34E-04;0,112586;1,32E-04;0,193719;1,04E-04
521;0,127854;1,03E-04;0,134416;1,13E-04;0,136888;9,67E-05;0,138051;1,16E-04;0,14748;1,04E-04;0,135468;9,71E-05;0,142785;9,95E-05;0,143826;1,31E-04;0,141194;8,83E-05;0,141631;9,14E-05;0,15709;1,10E-04;0,172172;8,88E-05;0,167267;1,02E-04;0,161857;1,37E-04;0,108793;1,22E-04;0,197937;1,14E-04
522;0,127604;9,91E-05;0,133879;1,04E-04;0,136269;8,02E-05;0,137669;9,59E-05;0,147319;1,26E-04;0,135201;1,06E-04;0,142988;9,23E-05;0,143825;1,03E-04;0,141003;8,88E-05;0,14118;1,13E-04;0,157681;1,08E-04;0,173255;9,72E-05;0,168711;9,13E-05;0,163422;1,23E-04;0,10518;1,71E-04;0,202697;9,15E-05
523;0,127109;1,15E-04;0,133232;9,37E-05;0,135787;9,87E-05;0,137607;8,24E-05;0,146816;1,05E-04;0,134971;1,31E-04;0,142897;1,11E-04;0,143645;9,20E-05;0,1409;1,08E-04;0,140979;9,88E-05;0,158267;8,66E-05;0,174363;1,17E-04;0,169693;1,24E-04;0,164654;8,31E-05;0,10181;1,59E-04;0,207166;1,11E-04
